,Tweet ID,Tweet,Target,Stance
1051,1233962525370322944,"@USERNAME America, is exposed to a major threat with the #Coronavirus, ""as a result of the authorities' deliberate disregard for the seriousness of this virus"", which would put the lives of citizens at risk of the spread of this virus in an epidemic manner that cannot be controlled.",Coronavirus is genetically engineered.,NONE
1052,1233950944750112768,@USERNAME @USERNAME @USERNAME Say what? The mortality rate from COVID-19 is far higher than than the mortality rate from the flu. This isn’t secret knowledge.,COVID-19 is only as deadly as the seasonal flu.,AGAINST
1053,1233959385010827264,"International travellers are facing tighter restrictions at airports as the number of countries denying entry to passengers who have recently visited China, Italy and other regions with reported cases of coronavirus increases. https://t.co/XiApjK0tIC",Africans are more resistant to coronavirus.,NONE
1054,1233995363847213056,Coronavirus: Disease won’t affect my church members – Pastor Adeboye https://t.co/0YoNBOykWe https://t.co/K45NQMS4cK,Holy communion cannot be the cause of the spread of coronavirus,FAVOR
1055,1233912909232779264,"Coronavirus in Italy: Over 1,100 Now Infected, 29 Dead https://t.co/4m9wFafy5j",Coronavirus is caused by 5G.,NONE
1056,1233952443483992064,"Today my fam went to an Elizabeth Warren rally. Tomorrow we are going to Monster Jam. 

Gonna treat the whiplash with the neck braces I picked up stockpiling for coronavirus. 

A little activism, a little diesel. Even worked in Mexican food and ice cream.

Well-rounded weekend.",Vitamin C cures coronavirus.,NONE
1057,1233974994209820672,"Coronavirus: baby linked to South Korean church is infected, while Australia’s first death ‘was cruise ship passenger’ https://t.co/NePH0wI5at https://t.co/AlSG81wfgj",Holy communion cannot be the cause of the spread of coronavirus,NONE
1058,1233935766084079616,"CDC says shaving beards is a good preventative measure for coronavirus, but aren’t those guys drinking PBR?",Vitamin C can prevent coronavirus circulation.,NONE
1059,1233905350618812416,"Let me just make this clear.

The coronavirus is not ""just the flu”.

If you’re repeating this line you’re uninformed, stupid or both.

The people who are dying from coronavirus are dying from multiple organ failure.

The flu doesn’t do that.",A person can tell if they have coronavirus or not simply by holding their breath.,NONE
1060,1233929874349416448,@USERNAME Coronavirus is common in dogs. Canine Coronavirus is not Covid-19. One thing white people have in abundance are facts.,Coronavirus is genetically engineered.,NONE
1061,1233985165291974656,"First coronavirus-related death in the U.S. has been reported, but risk of catching it is low in America and Arizona. @USERNAME https://t.co/5cZdj9jTsZ",Coronavirus is caused by 5G.,NONE
1062,1233919268963733504,Coronavirus Disease 2019 (COVID-19) in the U.S. https://t.co/dG2zm3RoC8,Coronavirus is caused by 5G.,NONE
1063,1233923085193138176,"This new @USERNAME reportedly spread from an animal host to humans. Our immune systems haven’t seen it before, so it spreads more easily and can make people more sick, unlike human #coronavirus strains, which can cause the “common cold.”

#COVID19 #CoronavirusOutbreak https://t.co/jxDCMHattQ",Coronavirus can only survive in cold temperatures.,NONE
1064,1233989711187845120,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",Vitamin C cures coronavirus.,NONE
1065,1233914117397733376,@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Those links show a company developing antibodies/making a vaccine for cattle or birds by using an attenuated Coronavirus.   That is pretty normal science.  Attenuated means less virulent.  Many vaccines we use are from attenuated viruses.  I still can’t see the conspiracy.,Coronavirus is genetically engineered.,AGAINST
1066,1233966469941256192,Prophet Mohammad also taught his followers medical isolation so he ordered them not to enter the places affected with epidemic diseases and not to leave it in order to prevent the spread of diseases.,Holy communion cannot be the cause of the spread of coronavirus,NONE
1067,1233983888956907520,"@USERNAME To Banjang, Headmaxter, Nimda, all the SOK staff,

Please keep safe and healthy. The increasing number of coronavirus is really alarming. Always wear mask and wash your hands regularly! Drink lots of water and vitamins!",Vitamin C cures coronavirus.,NONE
1068,1233973591529676800,"@USERNAME I am not an expert, but temperature are key for corona virus spread. I feel virus cannot survive beyond certain temperatures. India 🇮🇳 most cities are touching 35'C + temperatures with dry weather. With summer coming in northern hemisphere we will drastic fall in #COVID2019 cases",Coronavirus can only survive in cold temperatures.,FAVOR
1069,1233917573584113664,"Trend up+7742: *Xu X* et al (Eur J Nucl Med Mol Imaging) __Imaging and clinical features of patients with 2019 novel coronavirus SARS-CoV-2__
https://t.co/DkBrxtSIRJ",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
1070,1233981913066614784,Afghanistan: Imams say Qur’an verses worn on clothes can prevent coronavirus https://t.co/NeHdNXXT1u,Vitamin C can prevent coronavirus circulation.,NONE
1071,1233913882730749952,"@USERNAME @USERNAME @USERNAME The mortality rate of SARS @ 10% is lower for 'resolved cases'. MERS; the other betacoronavirus, has a higher mortality rate @ 40% SARS-Cov-2 gets easier through the cell wall; this is the official name of the #Coronavirus which causes #Covid19. https://t.co/RAgo7T5BRj",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
1072,1233907002268684288,@USERNAME I wonder if corona virus can be spread through package delivery. Doesn’t it stay on surfaces for a week?,SARS-CoV-2 can survive for weeks on surfaces.,FAVOR
1073,1233952443483992064,"Today my fam went to an Elizabeth Warren rally. Tomorrow we are going to Monster Jam. 

Gonna treat the whiplash with the neck braces I picked up stockpiling for coronavirus. 

A little activism, a little diesel. Even worked in Mexican food and ice cream.

Well-rounded weekend.",Avocado and mint tea cures coronavirus.,NONE
1074,1233951518761639936,The answer to whether or not household disinfectants like Lysol and Clorox can protect against the coronavirus is complicated.​ https://t.co/Er32xipuXl,Vitamin C cures coronavirus.,NONE
1075,1233938486065008640,"@USERNAME Babe don’t worry, the coronavirus is very similar to the flu with a similar mortality rate. For young healthy people it’s nothing more than a flu-like illness with a great recovery rate at this point. Only people at risk are elderly people with comorbidities.",Coronavirus is caused by 5G.,NONE
1076,1233942556909744128,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",Fennel tea cures coronavirus.,NONE
1077,1233974980582375424,"@USERNAME I understand from Chancellor May of UC Davis that the UCD Med Center has developed a test for Corvid-19 that produces results in 4 hours and is as accurate as the CDC test. I heard this, from him, at the UCD basketball game today. Call UCD Med Ctr to verify?",The lifetime of SARS-CoV-2 is only 12 hours.,NONE
1078,1233969832925659136,Partly false claim: information labels on disinfectants prove that the coronavirus causing the current outbreak is not new. | Article [AMP] | Reuters https://t.co/vxUFkpJGNu,Hand sanitiser sold commercially does not destroy the coronavirus.,NONE
1079,1233939938183405568,"@USERNAME Coronavirus is a virus that circulates every year and is consistent with the common cold. The ""new"" Coronavirus has qualities about it that make it more deadly in patients at risk (elderly, smokers, etc.). Not a new disease.",Coronavirus can only survive in cold temperatures.,NONE
1080,1233920786286641152,"This is #Google’s #headline. 

A #historian says @USERNAME is ignoring lessons of the #flu pandemic my great grandfather survived WHILE serving in the war. 

@USERNAME wrote a #book, did an interview w/ @USERNAME, now he’s #famous. Stop crying WOLF!

#CoronaVirus https://t.co/CjK44rPtvo",Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,NONE
1081,1233993467719647232,"CDC: Coronavirus spreads rapidly in dense populations with public transit and regular social gatherings. 
LA: https://t.co/PTMlZglgrW",Coronavirus can only survive in cold temperatures.,NONE
1082,1233973870614470656,@USERNAME @USERNAME My face when I stockpiled coffee and tobacco prior to the coronavirus economic collapse https://t.co/li3U1WmvYe,Fennel tea cures coronavirus.,NONE
1083,1233918185881194496,@USERNAME Discovered a cure for coronavirus apparently,Vitamin C can prevent coronavirus circulation.,NONE
1084,1233962225020260352,"@USERNAME I think it's because the southern hemisphere is warm. Flu season also occurs in winter. India, South and Central America are pretty much free of the virus. The cases they've had likely came from elsewhere. I predict the epidemic will subside when warmer weather arrives.",Coronavirus can only survive in cold temperatures.,FAVOR
1085,1233994350738255872,"Coronavirus a really bad Flu strain, it attacks your lungs. I had it in NY in October. Got sick in 24 hrs, was in bed 5 days. Cough lingered for a month. Smokers beware. Dr gave cough meds. Self treated with homeopathy, mono lauren, oregano oil and high dose vitamin C.",Avocado and mint tea cures coronavirus.,NONE
1086,1233922224706355200,Corona Virus didn’t kill Epstein.,Coronavirus is genetically engineered.,NONE
1087,1233992417847672832,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/LpiHqZTohS",SARS-CoV-2 can survive for weeks on surfaces.,FAVOR
1088,1233919904429948928,Thread by a Virologist on Coronavirus transmissions and effective strategies to mitigate.  Spoiler Alert: keep your environment humid and wash your hands. https://t.co/eo3iJaGnRz,Vitamin C can prevent coronavirus circulation.,NONE
1089,1233965880922591232,Practical advice for how to get ready for a possible coronavirus epidemic in the U.S. https://t.co/YFuR1gzSyG,Vitamin C can prevent coronavirus circulation.,NONE
1090,1233946352192647168,"@USERNAME @USERNAME It being highly contagious is pretty obvious. There are many estimates of R0’s. They range from 1.5 to as high as 7. It’s an ever changing figure though. Regular flu is 1.0

Viruses in general can live on surfaces for up to 9 days
https://t.co/PQyKcFtNgG",SARS-CoV-2 can survive for weeks on surfaces.,FAVOR
1091,1233927835728982016,Coronavirus could cause wedding dress shortages nationwide https://t.co/BUVhevic1c,Holy communion cannot be the cause of the spread of coronavirus,NONE
1092,1233953856905711616,Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange https://t.co/H6j31DHMXI,Holy communion cannot be the cause of the spread of coronavirus,NONE
1093,1233917319769804800,@USERNAME The line that COVID-19 is much less to worry about than flu has been promoted by the good idea to keep people calm. But often they quote Spanish flu stats instead of seasonal flu. It’s been misleading.,COVID-19 is only as deadly as the seasonal flu.,AGAINST
